"CNTSCHID","CNT","PRIVATESCH","STRATIO","SCHSIZE","sum_MATHbelow","mean_ESCS","mean_ESCS_std","Y_MATH","Y_BIN_MATH"
18800002,"Costa Rica","public",19.7273,217,33,-1.16599428571429,-0.210237338495492,15,1
18800003,"Costa Rica","public",14.2,71,8,-1.6555375,-0.783015249587086,11,1
18800004,"Costa Rica","public",19.6857,689,39,-1.07646585365854,-0.105486814333862,6,1
18800005,"Costa Rica","public",21.7049,662,34,-0.349239024390244,0.745386922657514,5,1
18800006,"Costa Rica","public",23,437,33,-0.986179487179487,0.000150512224479002,8,1
18800007,"Costa Rica","public",22.9037,1546,31,-0.579509090909091,0.475965135492041,2,0
18800008,"Costa Rica","public",13.2642,703,40,-1.22018292682927,-0.273639415691106,6,1
18800009,"Costa Rica","public",20.315,1290,32,-0.84152972972973,0.169394377718287,2,0
18800010,"Costa Rica","public",21.2533,1594,32,-1.3480972972973,-0.423302456209758,2,0
18800011,"Costa Rica","public",15,285,39,-1.39506666666667,-0.478257803332546,14,1
18800012,"Costa Rica","public",11.5299,1447,32,-0.150582926829268,0.977819568573375,2,0
18800013,"Costa Rica","public",12.5203,770,39,-1.36160238095238,-0.439103744797452,5,1
18800014,"Costa Rica","private",6.2,93,7,0.639316666666667,1.90202202084277,8,1
18800015,"Costa Rica","public",14.9892,1394,37,-1.53476829268293,-0.641712230215872,3,1
18800016,"Costa Rica","private",6.875,55,6,-2.17001666666667,-1.38496885405783,11,1
18800017,"Costa Rica","public",14.8427,1321,35,-0.7619,0.26256317043035,3,1
18800018,"Costa Rica","public",17.7426,896,33,-1.02129166666667,-0.0409316235985743,4,1
18800019,"Costa Rica","private",26.1833,1571,13,0.411221428571429,1.6351448378003,1,0
18800020,"Costa Rica","public",18.8235,800,33,-1.202345,-0.252768591279045,4,1
18800021,"Costa Rica","private",2.4242,80,12,-1.29565833333333,-0.361947545422338,15,1
18800022,"Costa Rica","public",28.1772,1113,33,-0.734181818181818,0.294994142442168,3,1
18800023,"Costa Rica","public",26.448,1653,35,-1.02003,-0.0394554417687808,2,0
18800024,"Costa Rica","private",19.4412,661,35,-0.1111525,1.02395416272901,5,1
18800025,"Costa Rica","public",8.6923,452,37,-1.080135,-0.109779808119956,8,1
18800026,"Costa Rica","public",21.0345,305,40,-1.61022682926829,-0.730000621716625,13,1
18800027,"Costa Rica","private",3.9441,282,23,0.479988888888889,1.71560450126266,8,1
18800028,"Costa Rica","public",20.84,1042,36,-1.16681219512195,-0.211194313136982,3,1
18800029,"Costa Rica","public",9.5833,115,18,-1.69916,-0.834054675111654,16,1
18800030,"Costa Rica","public",15.2941,130,11,-2.39049090909091,-1.64292927989994,8,1
18800031,"Costa Rica","private",16.0769,627,37,0.356185714285714,1.57075166362465,6,1
18800032,"Costa Rica","public",15.893,1486,36,-1.42715,-0.515796112742748,2,0
18800033,"Costa Rica","public",26.4,132,25,-2.10934230769231,-1.31397832334265,19,1
18800034,"Costa Rica","public",15,90,15,-3.02894666666667,-2.38993862346161,17,1
18800035,"Costa Rica","private",17.1333,257,5,0.85054,2.14915864966317,2,0
18800036,"Costa Rica","public",15.0311,1210,33,-1.06475714285714,-0.0917873273045441,3,1
18800037,"Costa Rica","public",14.4,504,38,-0.89625,0.10537028099885,8,1
18800038,"Costa Rica","public",11.2836,378,38,-0.814357142857143,0.201186989879287,10,1
18800039,"Costa Rica","public",16.6,83,10,-2.15987,-1.37309699807397,12,1
18800040,"Costa Rica","public",18.5455,306,39,-1.98101707317073,-1.16383456151592,13,1
18800041,"Costa Rica","public",11.6545,1923,34,-1.33561578947368,-0.408698777168034,2,0
18800042,"Costa Rica","private",8.3256,179,9,0.948136,2.26334843185116,5,1
18800043,"Costa Rica","public",12.7662,1283,40,-1.26392142857143,-0.324814566180536,3,1
18800044,"Costa Rica","public",11.7481,793,37,-1.45298974358974,-0.546029264637358,5,1
18800045,"Costa Rica","private",11.4667,86,12,0.62968,1.89074687772538,14,1
18800046,"Costa Rica","public",16.5641,323,38,-1.547165,-0.656216690525566,12,1
18800047,"Costa Rica","public",12.227,1131,38,-1.4563,-0.549902348149732,3,1
18800048,"Costa Rica","public",15.8286,277,40,-1.4133825,-0.499687790411165,14,1
18800049,"Costa Rica","public",17.124,1036,35,-1.10188292682927,-0.135225431174943,3,1
18800050,"Costa Rica","public",19.2281,1096,33,-0.794821951219512,0.224043656936357,3,1
18800051,"Costa Rica","public",12.7143,267,25,-1.12317857142857,-0.160141872610527,9,1
18800052,"Costa Rica","public",24,1608,32,-1.17200588235294,-0.217271058225503,2,0
18800053,"Costa Rica","public",16.0119,1345,33,-1.26095151515152,-0.321339692553163,2,0
18800054,"Costa Rica","public",10.4211,396,39,-1.05093333333333,-0.0756131214095063,10,1
18800055,"Costa Rica","public",18.9524,597,39,-1.79993333333333,-0.951962017458586,7,1
18800056,"Costa Rica","public",12.3111,1385,37,-0.70148947368421,0.33324501027893,3,1
18800057,"Costa Rica","public",12.3221,918,34,-0.743336585365854,0.284282833876993,4,1
18800058,"Costa Rica","public",21.15,1269,40,-1.5993725,-0.717300782635689,3,1
18800059,"Costa Rica","public",11.7419,728,31,-1.21514523809524,-0.267745192779616,4,1
18800060,"Costa Rica","public",29.0225,2583,31,-0.469485714285714,0.604695261851838,1,0
18800061,"Costa Rica","public",21.1515,698,40,-0.912143902439024,0.0867740141679405,6,1
18800062,"Costa Rica","public",10.2754,858,38,-0.887112195121951,0.116061743238088,4,1
18800063,"Costa Rica","public",14.3019,379,37,-1.68243333333333,-0.814484053125119,10,1
18800064,"Costa Rica","public",26.8,134,23,-2.28583043478261,-1.52047388454606,17,1
18800065,"Costa Rica","public",15.1579,288,31,-2.51907297297297,-1.79337353855783,11,1
18800066,"Costa Rica","public",5.9545,524,37,-0.876127027027027,0.128914667047034,7,1
18800067,"Costa Rica","private",2.3,23,4,0.450516666666667,1.68112125772653,17,1
18800068,"Costa Rica","public",9.44,118,6,0.132267741935484,1.30876198688944,5,1
18800069,"Costa Rica","public",17.3483,1544,38,-1.67789756097561,-0.80917708503644,2,0
18800070,"Costa Rica","public",20.2013,1505,37,-0.825953658536585,0.187618773973152,2,0
18800071,"Costa Rica","private",30.6957,706,29,0.669994871794872,1.93791629480388,4,1
18800072,"Costa Rica","public",10.2,51,10,-3.42295,-2.85093246352346,20,1
18800073,"Costa Rica","public",11.04,1104,38,-0.983221428571429,0.00361151542290447,3,1
18800074,"Costa Rica","public",14.2195,1166,33,-1.51208461538462,-0.615171755504645,3,1
18800075,"Costa Rica","public",15.9174,963,32,-1.53830263157895,-0.645847495889825,3,1
18800076,"Costa Rica","public",18.1765,1236,36,-2.44606315789474,-1.70795021299767,3,1
18800077,"Costa Rica","public",2.6341,54,33,-1.61089411764706,-0.73078136595438,61,1
18800078,"Costa Rica","public",14.3146,1274,34,-1.3574425,-0.434236579136151,3,1
18800079,"Costa Rica","public",11.9231,465,37,-1.50947857142857,-0.612122618329833,8,1
18800080,"Costa Rica","public",13.3846,870,29,-1.10583548387097,-0.139850022630302,3,1
18800081,"Costa Rica","private",12.84,321,28,0.587730952380952,1.841665433705,9,1
18800082,"Costa Rica","public",14.6417,1369,34,-1.08453846153846,-0.114931969212112,2,0
18800083,"Costa Rica","public",12.6182,347,33,-1.02193571428571,-0.0416851755611314,10,1
18800084,"Costa Rica","public",10.062,649,37,-1.63803846153846,-0.76254093311487,6,1
18800085,"Costa Rica","public",23.6667,639,38,-1.6588125,-0.786847082209998,6,1
18800086,"Costa Rica","public",15.878,651,36,-2.11731081081081,-1.32330167302365,6,1
18800087,"Costa Rica","private",9.6721,590,9,1.14624761904762,2.49514402417009,2,0
18800088,"Costa Rica","public",11.0769,216,29,-1.04730857142857,-0.0713720585341007,13,1
18800089,"Costa Rica","public",15.935,980,38,-1.55076052631579,-0.660423547024307,4,1
18800090,"Costa Rica","private",12.4615,324,8,1.05087317073171,2.3835535134986,2,0
18800091,"Costa Rica","public",12,378,31,-1.17192162162162,-0.217172471044098,8,1
18800092,"Costa Rica","public",10,255,36,-2.67013421052632,-1.97011899752402,14,1
18800093,"Costa Rica","public",18.475,739,31,-0.646638888888889,0.3974215782803,4,1
18800094,"Costa Rica","public",15.48,774,36,-0.810883333333333,0.205251434660696,5,1
18800095,"Costa Rica","public",12.027,890,36,-1.34828717948718,-0.423524623162338,4,1
18800096,"Costa Rica","public",15.7639,1135,32,-1.13532,-0.17434765034755,3,1
18800097,"Costa Rica","public",26.1013,1031,40,-1.902645,-1.07213725870651,4,1
18800098,"Costa Rica","public",18.1007,1258,35,-0.768016666666667,0.255406516116821,3,1
18800099,"Costa Rica","private",11.2941,96,13,0.792284210526316,2.08099790628035,14,1
18800100,"Costa Rica","public",11.3333,272,32,-1.31875757575758,-0.388974241814935,12,1
18800101,"Costa Rica","public",27.8286,487,37,-0.96011052631579,0.0306518541123938,8,1
18800102,"Costa Rica","public",14.0247,568,31,-0.00340000000000001,1.15002730614894,5,1
18800103,"Costa Rica","public",4.6875,150,13,-1.60835384615385,-0.727809184220412,9,1
18800104,"Costa Rica","public",15.7607,922,29,-0.789922580645161,0.22977604411148,3,1
18800105,"Costa Rica","public",17.9758,1483,39,-0.752946153846154,0.273039396321293,3,1
18800106,"Costa Rica","public",13.0154,846,39,-0.912553658536585,0.0862945891963159,5,1
18800107,"Costa Rica","public",18.0952,570,33,-1.3178243902439,-0.387882391221188,6,1
18800108,"Costa Rica","public",14.52,726,38,-0.580197619047619,0.47515954019952,5,1
18800109,"Costa Rica","public",15.5571,1089,37,-0.423754761904762,0.658201629854937,3,1
18800110,"Costa Rica","public",14.188,830,37,-1.20039736842105,-0.250489813196107,4,1
18800111,"Costa Rica","public",9.9574,936,37,-1.821995,-0.977774724038474,4,1
18800112,"Costa Rica","public",10.011,906,38,-1.75979761904762,-0.905002219185653,4,1
18800113,"Costa Rica","public",12.2069,354,39,-2.01239047619048,-1.20054223454884,11,1
18800114,"Costa Rica","private",29.8333,179,11,0.266364705882353,1.46565881775509,6,1
18800115,"Costa Rica","public",16.7292,803,38,-0.780212195121951,0.241137440150834,5,1
18800116,"Costa Rica","private",22.2632,423,16,0.915788095238095,2.22550056719482,4,1
18800117,"Costa Rica","private",8.5,119,10,0.72612,2.00358411074938,8,1
18800118,"Costa Rica","public",12.7,889,27,-1.72140357142857,-0.860080214852131,3,1
18800119,"Costa Rica","public",21.0833,759,37,-0.456235714285714,0.62019809612774,5,1
18800120,"Costa Rica","private",4,30,5,0.361857142857143,1.57738737813412,17,1
18800121,"Costa Rica","public",16.2771,1351,35,-1.34230540540541,-0.416525796576253,3,1
18800122,"Costa Rica","public",15.2211,723,32,-1.42603529411765,-0.514491878738183,4,1
18800123,"Costa Rica","public",10.0286,351,39,-1.21016666666667,-0.261920138606945,11,1
18800124,"Costa Rica","public",16.961,653,36,-0.479061904761905,0.593490877403019,6,1
18800125,"Costa Rica","public",14.7351,1363,40,-1.35273170731707,-0.428724832851506,3,1
18800126,"Costa Rica","public",16.2162,300,41,-1.43101463414634,-0.520317832192387,14,1
18800127,"Costa Rica","public",14.75,708,17,0.315383333333333,1.52301184853281,2,0
18800128,"Costa Rica","public",10.5636,1162,32,-1.08554571428571,-0.116110480337743,3,1
18800129,"Costa Rica","public",1.9048,120,40,-0.882759523809524,0.121154478484431,33,1
18800130,"Costa Rica","public",22.6071,633,42,-1.65286904761905,-0.779893092980668,7,1
18800131,"Costa Rica","public",13.9512,572,38,-0.815058974358974,0.20036582931608,7,1
18800132,"Costa Rica","public",10.5745,497,40,-1.83336585365854,-0.991078909687065,8,1
18800133,"Costa Rica","private",7.931,115,25,0.278115384615385,1.47940740832321,22,1
18800134,"Costa Rica","public",16.8298,791,39,-0.960233333333333,0.0305081668036467,5,1
18800135,"Costa Rica","public",14.3107,737,39,-1.7825675,-0.931643554346919,5,1
18800136,"Costa Rica","public",12.969,1673,35,-0.6432825,0.401348637956521,2,0
18800137,"Costa Rica","public",21.6084,1545,35,-0.992868421052632,-0.00767570915799803,2,0
18800138,"Costa Rica","public",17.3415,711,34,-1.00010952380952,-0.0161479820647812,5,1
18800139,"Costa Rica","public",16,80,7,-2.0051,-1.19201219347915,9,1
18800140,"Costa Rica","public",12.9841,409,37,-1.33189230769231,-0.404342209546448,9,1
18800141,"Costa Rica","private",20.4706,348,16,0.34502,1.5576874962176,5,1
18800142,"Costa Rica","public",18.3556,1652,36,-1.50442162162162,-0.606205859477101,2,0
18800143,"Costa Rica","private",14.2105,135,13,0.401468,1.62373308030862,10,1
18800144,"Costa Rica","public",26.4248,1493,36,-0.124410256410256,1.00844225325743,2,0
18800145,"Costa Rica","private",8.9655,130,6,0.330625,1.54084498305521,5,1
18800146,"Costa Rica","public",14.7317,604,25,-0.103551219512195,1.03284785266766,4,1
18800147,"Costa Rica","public",12.7874,812,30,-1.22838421052632,-0.283235124521671,4,1
18800148,"Costa Rica","public",13.4545,370,37,-1.47686341463415,-0.573962062053114,10,1
18800149,"Costa Rica","private",8.3333,75,6,0.2314375,1.42479310571627,8,1
18800150,"Costa Rica","public",21.3431,1462,38,-1.00426666666667,-0.0210119440855761,3,1
18800151,"Costa Rica","public",8.6,43,4,-2.76842,-2.08511585079849,9,1
18800152,"Costa Rica","private",12.0952,381,13,1.04421666666667,2.37576523580976,3,1
18800153,"Costa Rica","public",15.75,1008,38,-1.39685,-0.480344348323139,4,1
18800154,"Costa Rica","public",11.5932,342,38,-1.3911325,-0.473654729079934,11,1
18800155,"Costa Rica","public",15.6471,399,33,-0.67370243902439,0.365756541852509,8,1
18800156,"Costa Rica","public",19.96,998,39,-1.46235,-0.55698100078137,4,1
18800157,"Costa Rica","public",17.7568,657,38,-1.27571842105263,-0.338617345002434,6,1
18800158,"Costa Rica","public",22.9091,1008,29,-0.1292925,1.00272990508638,3,1
18800159,"Costa Rica","public",18.5082,1129,38,-0.890415384615385,0.112196928196685,3,1
18800160,"Costa Rica","public",24.9818,1374,37,-1.021775,-0.0414971357922862,3,1
18800161,"Costa Rica","public",13.0526,248,11,-2.25752727272727,-1.48735847089868,4,1
18800162,"Costa Rica","public",16.4167,788,39,-0.818629268292683,0.196188495340944,5,1
18800163,"Costa Rica","public",5.7377,350,27,-1.07693548387097,-0.106036293530411,8,1
18800164,"Costa Rica","public",15.8305,467,40,-1.20725609756098,-0.258514699324373,9,1
18800165,"Costa Rica","private",16.4615,1284,17,0.248164285714286,1.44436386699152,1,0
18800166,"Costa Rica","public",18.6667,1680,37,-1.16987948717949,-0.214783122227078,2,0
18800167,"Costa Rica","public",21.0693,1064,32,-0.733742857142857,0.295507737932024,3,1
18800168,"Costa Rica","public",16.5349,711,36,-0.695795,0.339907688151744,5,1
18800169,"Costa Rica","private",10.4375,334,29,0.417785365853659,1.64282481001795,9,1
18800170,"Costa Rica","public",20.3188,701,33,-0.210827027027027,0.907332451481551,5,1
18800171,"Costa Rica","private",14.4737,275,6,0.607661538461538,1.86498472223549,2,0
18800172,"Costa Rica","public",14.641,571,40,-1.6686475,-0.798354280331016,7,1
18800173,"Costa Rica","public",16.2,972,36,-1.06258780487805,-0.089249147140143,4,1
18800174,"Costa Rica","public",6.76,845,41,-1.21817073170732,-0.27128509663402,5,1
18800175,"Costa Rica","public",10.6545,293,27,-1.99577096774194,-1.18109699038094,9,1
18800176,"Costa Rica","public",9.5849,254,38,-2.21777894736842,-1.44085192744337,15,1
18800177,"Costa Rica","public",17.8182,980,31,-0.762802631578947,0.261507068711058,3,1
18800178,"Costa Rica","public",28.6667,946,37,-0.3663475,0.725369574575148,4,1
18800179,"Costa Rica","public",19.7069,1143,37,-0.654607894736842,0.388097640393167,3,1
18800180,"Costa Rica","public",27.6,138,23,-2.48116086956522,-1.74901542111018,17,1
18800181,"Costa Rica","public",5.4,54,8,-1.45447777777778,-0.547770302178035,15,1
18800182,"Costa Rica","public",11.6667,385,37,-0.67550243902439,0.363650496441443,10,1
18800183,"Costa Rica","public",29.5172,1284,35,-0.955828205128205,0.0356622779378506,3,1
18800184,"Costa Rica","public",18.8276,273,33,-1.85590277777778,-1.01744767947644,12,1
18800185,"Costa Rica","public",24.6275,628,34,-1.76741944444444,-0.91391994718617,5,1
18800186,"Costa Rica","public",21.7222,1173,33,-1.35993939393939,-0.437158008037806,3,1
18800187,"Costa Rica","private",11.1642,748,22,0.81960487804878,2.11296377653754,3,1
18800188,"Costa Rica","public",16.6133,1246,33,-0.60444358974359,0.446791142798916,3,1
18800189,"Costa Rica","public",11.2667,338,35,-1.39274102564103,-0.475536744660414,10,1
18800190,"Costa Rica","public",22.8,969,37,-1.74550487804878,-0.888279351634455,4,1
18800191,"Costa Rica","public",23.0864,1870,35,-0.9436625,0.04989645985876,2,0
18800192,"Costa Rica","public",12.3684,940,37,-1.04983333333333,-0.0743260936582995,4,1
18800193,"Costa Rica","public",22.2821,869,36,-1.0653,-0.0924224838570876,4,1
18800194,"Costa Rica","public",17.8765,1448,38,-1.05128048780488,-0.0760193008993551,3,1
18800195,"Costa Rica","public",18.6329,736,37,-0.5863,0.46801960053211,5,1
18800196,"Costa Rica","public",11.635,797,30,-1.30141935483871,-0.36868808592481,4,1
18800197,"Costa Rica","public",5.4,108,14,-2.21619285714286,-1.43899616186498,13,1
18800198,"Costa Rica","public",9.7143,544,38,-1.2672,-0.328650577464977,7,1
18800199,"Costa Rica","public",14,287,32,-2.33596,-1.57912674053763,11,1
18800200,"Costa Rica","public",14.1395,1216,37,-1.39177837837838,-0.474410423077095,3,1
18800201,"Costa Rica","public",15.0222,338,41,-0.851021428571429,0.15828885061341,12,1
18800202,"Costa Rica","public",16.303,269,40,-1.3029675,-0.370499454820699,15,1
18800203,"Costa Rica","private",12.4444,112,13,0.379378571428571,1.59788789159978,12,1
18800204,"Costa Rica","public",12.4,248,18,-0.0258880952380952,1.12371566738239,7,1
18800205,"Costa Rica","public",7.2169,599,39,-1.9284,-1.10227125846318,7,1
20800001,"Denmark","public",15.7833,947,7,0.744580769230769,0.892089827975068,1,0
20800006,"Denmark","private",21.4444,193,6,0.405378571428571,0.0938257916492953,3,1
20800007,"Denmark","public",10.5088,599,15,-0.07392,-1.03413509631895,3,1
20800009,"Denmark","public",17.3247,667,8,0.718841176470588,0.83151536429749,1,0
20800010,"Denmark","public",13.0233,560,8,0.49960303030303,0.315569628655914,1,0
20800011,"Denmark","private",10.4828,152,0,1.24922222222222,2.07969157634926,0,0
20800012,"Denmark","public",15.8667,714,14,0.0584521739130434,-0.722616048005879,2,0
20800013,"Denmark","public",11.3696,523,17,0.521068965517241,0.366086648293847,3,1
20800015,"Denmark","public",17.358,703,9,0.27495,-0.213119265179287,1,0
20800016,"Denmark","public",11.4,684,4,0.621991666666667,0.603593843997276,1,0
